system:index,BSI,COD_MzEnt,Celsius,EVI,ID,NDVI,SAVI,.geo
00000000000000005284,-0.09881285011406457,10101021002002,5.814238177377732,-0.7082257603947606,121.0,0.09272806468095099,0.13907061078037541,"{""type"":""Polygon"",""coordinates"":[[[-72.95212396266145,-41.470843735588204],[-72.95211504172927,-41.4708883723522],[-72.95209719986391,-41.47092401070305],[-72.95207043706334,-41.470968603184026],[-72.95204367425976,-41.47099984250258],[-72.95200799051698,-41.47102660864257],[-72.95197681229286,-41.47105331848021],[-72.95194112854001,-41.47107563352687],[-72.95189210842634,-41.471097922212614],[-72.95183407724926,-41.47111127296245],[-72.95179839347495,-41.471111258609874],[-72.95176279980583,-41.47111133213909],[-72.951722610492,-41.471106848808276],[-72.95167800575233,-41.47109345919519],[-72.95163340100426,-41.47107561853663],[-72.95157996540613,-41.47104441633444],[-72.95153977606134,-41.47101767779376],[-72.95132134775452,-41.47086604273633],[-72.95090215227256,-41.470594019083926],[-72.95120086967913,-41.47029525915152],[-72.9512678219754,-41.47027747954379],[-72.95200799051698,-41.47064752755048],[-72.95205710071716,-41.47068771553319],[-72.95207935799719,-41.470709945047666],[-72.95210161527515,-41.47074567609777],[-72.95211945714018,-41.47077687769247],[-72.95212396266145,-41.470812578220965],[-72.95212396266145,-41.470843735588204]]]}"
00000000000000005285,-0.07673063152098439,10101021002003,4.157828023849677,-0.815117609960569,122.0,0.05213214251926961,0.07818927115090733,"{""type"":""Polygon"",""coordinates"":[[[-72.95231121204935,-41.47159737316429],[-72.95219082458689,-41.47201206085895],[-72.95215072545597,-41.47203437129444],[-72.9518965238414,-41.47200310970458],[-72.95169584764919,-41.4719763572781],[-72.95169143223039,-41.47195854922804],[-72.95168692670093,-41.471936202321],[-72.95179397805805,-41.47153046518474],[-72.95179839347495,-41.47152156741944],[-72.95231121204935,-41.47159737316429]]]}"
00000000000000005286,-0.11382627741297122,10101021002005,4.9011343294474035,-0.28146599094810537,123.0,0.10474330040486583,0.15708780342941428,"{""type"":""Polygon"",""coordinates"":[[[-72.95156212350054,-41.47111128575242],[-72.95155320254725,-41.471164824190794],[-72.95144173565807,-41.47120943502649],[-72.95131684221802,-41.47125845653335],[-72.9512142961842,-41.47132089314093],[-72.95116077038094,-41.471378845443574],[-72.9511250865054,-41.47146354798151],[-72.95108048165342,-41.47160623920698],[-72.9510181249574,-41.47185149384726],[-72.95097793551747,-41.47187379006793],[-72.95091999422776,-41.47186489883318],[-72.95016639572974,-41.471762310986655],[-72.948793007453,-41.47156613412861],[-72.94875732322159,-41.471548314793424],[-72.94873948110384,-41.471517113301],[-72.94884202820664,-41.4711157391002],[-72.94887329695413,-41.471048911294325],[-72.94890006011514,-41.47102212423362],[-72.94890889105649,-41.471013156765856],[-72.9491765224907,-41.471066721197275],[-72.94944847897244,-41.47112020133863],[-72.94962680944529,-41.47112464052301],[-72.94971160423152,-41.471093480084775],[-72.94983640840485,-41.47098643564123],[-72.94997463908774,-41.47086607799678],[-72.9502020797494,-41.47067428095068],[-72.95072823819451,-41.47023728507427],[-72.95081744802249,-41.47017044416595],[-72.95085754737867,-41.4701392312251],[-72.95087989488212,-41.47013031720564],[-72.95091107325032,-41.47012586274697],[-72.9509511725907,-41.47013025846047],[-72.95097352008531,-41.47013477187164],[-72.95100028300958,-41.47014811750849],[-72.95111175010608,-41.470201652572435],[-72.95112067107597,-41.470246259786016],[-72.95075500114642,-41.470589579308026],[-72.95085313194429,-41.47065198999665],[-72.95156212350054,-41.47111128575242]]]}"
00000000000000005287,-0.10051967510666732,10101021002006,5.489988812849605,-0.577124951807576,124.0,0.07144860500035077,0.10715702721585023,"{""type"":""Polygon"",""coordinates"":[[[-72.94876182880665,-41.47105331147975],[-72.94865027049511,-41.471490331568745],[-72.94862801289356,-41.47152151311221],[-72.94858340757244,-41.47153045111107],[-72.94762029104007,-41.47139224845393],[-72.9475756855297,-41.47134317539324],[-72.94758902212762,-41.47131642250188],[-72.94769156972713,-41.47086601463461],[-72.9477629385049,-41.47081701135714],[-72.94788783381436,-41.470834833628984],[-72.94846752381014,-41.47093737851065],[-72.94875290774813,-41.47098645007887],[-72.94875732322159,-41.47100870937302],[-72.94876182880665,-41.47105331147975]]]}"
00000000000000005288,-0.07964120941361169,10101021002011,4.395193289664035,-0.06521221229416445,125.0,0.03986666753982052,0.05979402430441355,"{""type"":""Polygon"",""coordinates"":[[[-72.9509645991099,-41.47197190696451],[-72.95096009356662,-41.47202092352921],[-72.95092440966091,-41.47215028255215],[-72.95085313194429,-41.4724311936259],[-72.95084421096433,-41.47246240187075],[-72.95080402149496,-41.47247579587517],[-72.94980072433023,-41.47232860490546],[-72.94977396127074,-41.472292930627475],[-72.9498810134906,-41.47184261747815],[-72.94993453958243,-41.471811372373196],[-72.9507728431127,-41.471927296941516],[-72.95094675715804,-41.471949607760145],[-72.9509645991099,-41.47197190696451]]]}"
00000000000000005289,-0.08164491650450068,10101021002012,3.6484008634306035,-0.07401631902721512,126.0,0.04841782367628356,0.07261788719130792,"{""type"":""Polygon"",""coordinates"":[[[-72.95215072545597,-41.472150244411566],[-72.95203475332457,-41.47264519629478],[-72.95200357510397,-41.47266307757186],[-72.9509824410604,-41.47250257562742],[-72.95094675715804,-41.47247578118921],[-72.9510671452516,-41.47200761500355],[-72.95112959204552,-41.47198084239151],[-72.95213729900387,-41.47212794961459],[-72.95215072545597,-41.472150244411566]]]}"
0000000000000000528a,-0.08075632603559876,10101021002016,4.93185149359759,-0.3549872774527449,127.0,0.052781341026099854,0.07916086839047744,"{""type"":""Polygon"",""coordinates"":[[[-72.95082186345755,-41.47261849162156],[-72.95070598078777,-41.473059964622436],[-72.95064794932068,-41.47307776458279],[-72.94964023603939,-41.472939543104154],[-72.94961788841925,-41.4729127751739],[-72.94972052525404,-41.47246684004325],[-72.9497828822909,-41.47243115327343],[-72.95077725854857,-41.472569420440685],[-72.95082186345755,-41.47261849162156]]]}"
0000000000000000528b,-0.08517477082375122,10101021002017,5.918894377601836,-0.0932487405225248,128.0,0.03777402827505782,0.05665474640237731,"{""type"":""Polygon"",""coordinates"":[[[-72.94962239398801,-41.472453463778734],[-72.94951984722222,-41.47291276502174],[-72.94945740000483,-41.47294843746182],[-72.94845860274056,-41.47280132473063],[-72.94843183952979,-41.472756748807186],[-72.94854330783215,-41.47229294652072],[-72.94858791316081,-41.472266205244495],[-72.9495956309084,-41.4724088877643],[-72.94962239398801,-41.472453463778734]]]}"
0000000000000000528c,-0.07819229545360305,10101021002018,5.098018761467907,-0.15013013028809197,129.0,0.04553691655662958,0.06829733570856973,"{""type"":""Polygon"",""coordinates"":[[[-72.94846301821948,-41.47227961407247],[-72.94835596536034,-41.472752248155956],[-72.94832037117511,-41.47277902522509],[-72.94775852301295,-41.47269425356377],[-72.94729471567788,-41.47262291790474],[-72.9472456946049,-41.472582817052334],[-72.94733932124102,-41.472185957011654],[-72.94735716346392,-41.472127992458354],[-72.94742402673178,-41.47208787451932],[-72.9483961552441,-41.47223056673049],[-72.94844517607964,-41.47223943697063],[-72.94846301821948,-41.47227961407247]]]}"
0000000000000000528d,-0.10310454557072997,10101021002020,4.6420714708075606,-0.04182059114580062,130.0,0.06815100436247633,0.10221177357979529,"{""type"":""Polygon"",""coordinates"":[[[-72.9497338617315,-41.47310452665821],[-72.94965807808944,-41.47335425691439],[-72.94955102576905,-41.473554867615185],[-72.9493325055208,-41.47384473836942],[-72.94908280646725,-41.47417021496184],[-72.94906054890625,-41.47420146913228],[-72.94901152819772,-41.47421040212633],[-72.94865027049511,-41.47406766723538],[-72.94856556544165,-41.474081034850016],[-72.94824008148706,-41.47450023188444],[-72.94816871285268,-41.47451362589853],[-72.9470182511119,-41.47400968593577],[-72.94700040886353,-41.473956231901354],[-72.94722343687174,-41.47367083844863],[-72.94712972007764,-41.47365301329829],[-72.94691570322172,-41.47395617166389],[-72.94687109757905,-41.47396065731793],[-72.94572071966736,-41.47342555934089],[-72.94571179849463,-41.473394381310925],[-72.94591238963089,-41.47310453480691],[-72.9458276836012,-41.473073318392835],[-72.94562258674891,-41.4733675973159],[-72.94556464415268,-41.47337650589252],[-72.94494475661332,-41.47310448288873],[-72.94489573505554,-41.473082258633944],[-72.94483779228212,-41.47305548655489],[-72.94487789264781,-41.472921688503455],[-72.94481994987004,-41.47283253127014],[-72.94480210745661,-41.472801330087556],[-72.94482436541658,-41.47272994520359],[-72.94493141986698,-41.47234648548527],[-72.94499386827411,-41.47235984933727],[-72.94590797410456,-41.47248468194574],[-72.94615317086102,-41.47251592280154],[-72.94647424215921,-41.47257384518107],[-72.94639845747709,-41.47288158138743],[-72.94647874778758,-41.472894915524556],[-72.94654561130267,-41.47262291154357],[-72.9465946325201,-41.47260062691],[-72.94682649192801,-41.472640740617145],[-72.94702275672996,-41.47266749866468],[-72.9472456946049,-41.47269876128649],[-72.94740176901531,-41.47272103330675],[-72.94809734419684,-41.472814662206595],[-72.94826684471943,-41.47284142436802],[-72.94827576579621,-41.47284589772326],[-72.94830694450638,-41.47288157634543],[-72.9482266548138,-41.47315354122165],[-72.94827126020192,-41.47316248132356],[-72.94831586558166,-41.473171421405596],[-72.9483961552441,-41.47290828394395],[-72.94844517607964,-41.47287709670128],[-72.94844968167064,-41.47287711481162],[-72.94862801289356,-41.47290388515144],[-72.9496937621855,-41.473059924387755],[-72.9497338617315,-41.47310452665821]]]}"
0000000000000000528e,-0.11350536234145811,10101021002021,4.9863484552252295,-1.0169370464383838,131.0,0.10241073206929976,0.15359191065043998,"{""type"":""Polygon"",""coordinates"":[[[-72.9511652759204,-41.47330967121748],[-72.95046961961488,-41.47400525198324],[-72.95033580466428,-41.474143483866534],[-72.9502243372034,-41.47426390072436],[-72.95017531673516,-41.47431296523868],[-72.95011737524953,-41.474366458016554],[-72.9500727702082,-41.474419977427594],[-72.94991669755315,-41.474598288820694],[-72.94985425044014,-41.47457157592013],[-72.94979630887617,-41.474549257589366],[-72.9491006485592,-41.47425052155325],[-72.9491006485592,-41.47421484149228],[-72.9492210375889,-41.474049867091175],[-72.94939495277104,-41.47384919791662],[-72.9495064206213,-41.47368419931469],[-72.94965357252136,-41.47347908403884],[-72.9497784668365,-41.47317140109406],[-72.94979180331073,-41.473113418633474],[-72.94984091396944,-41.47308224437826],[-72.95115635495219,-41.47326951720171],[-72.9511652759204,-41.47330967121748]]]}"
0000000000000000528f,-0.1003409924619263,10101021002022,5.858529047875007,-0.40761039212051453,132.0,0.07689913098261758,0.11532926732342536,"{""type"":""Polygon"",""coordinates"":[[[-72.95181623536277,-41.47340776207998],[-72.95178505711348,-41.47351473385803],[-72.95170476859712,-41.47380902987249],[-72.95162898558429,-41.47408553894469],[-72.95157104445352,-41.474330787250686],[-72.95144173565807,-41.47472317559449],[-72.95119203882304,-41.47507543262354],[-72.95111616553567,-41.475106687683244],[-72.95111616553567,-41.475102162808916],[-72.95005934363854,-41.47465627048818],[-72.95001924414753,-41.474638447822855],[-72.94999698667431,-41.47462957139832],[-72.94993453958243,-41.47460723509162],[-72.95008610666588,-41.47443335637073],[-72.95013521726372,-41.474375330099676],[-72.95021992175722,-41.4742995765562],[-72.95022884276064,-41.47429062326249],[-72.95023776376371,-41.47428174414508],[-72.95026894221625,-41.47425051199723],[-72.95036256766043,-41.47414792753883],[-72.95044285663079,-41.47406771827012],[-72.95048746160259,-41.47401864899874],[-72.95054098755769,-41.47404541352169],[-72.95125439547336,-41.473327460896506],[-72.95129900029265,-41.47330071874137],[-72.95178055158577,-41.47337206652001],[-72.95181623536277,-41.47340776207998]]]}"
00000000000000005290,-0.06352462618869228,10101021002024,6.288961846953557,-0.42429847439881524,133.0,0.03264766931365351,0.04896672499938514,"{""type"":""Polygon"",""coordinates"":[[[-72.9510537187382,-41.47522707095084],[-72.95076392212972,-41.47553472254588],[-72.95071931720989,-41.475565913643855],[-72.95064794932068,-41.47558375978899],[-72.95028678421906,-41.47543214462615],[-72.94991669755315,-41.475276129110824],[-72.94962239398801,-41.4751423270134],[-72.9496134729618,-41.475102174325],[-72.94989885552255,-41.4747187099565],[-72.94996571807481,-41.474705296585114],[-72.95104930330746,-41.475169059347635],[-72.9510537187382,-41.47522707095084]]]}"
00000000000000005291,-0.05415219989692439,10101021002025,4.584381604495061,0.034962925523656097,134.0,0.01042819211757168,0.0156430224806157,"{""type"":""Polygon"",""coordinates"":[[[-72.94983199295146,-41.474687467832055],[-72.94954210474017,-41.47506653756799],[-72.94947965752864,-41.47507097930508],[-72.94833370773122,-41.47458050041342],[-72.94830694450638,-41.474526950156644],[-72.9486012497019,-41.47413905873247],[-72.94865919155748,-41.47413459920165],[-72.9498274873867,-41.47463841775165],[-72.94983199295146,-41.474687467832055]]]}"
00000000000000005292,-0.06226505527029868,10101021002028,4.807835573698113,-0.07685572898696018,135.0,0.025062492868076408,0.03759082625535898,"{""type"":""Polygon"",""coordinates"":[[[-72.94814194960925,-41.47460724527386],[-72.94797253910953,-41.47480792626871],[-72.9472456946049,-41.47445562446166],[-72.94700040886353,-41.47433966059952],[-72.94687109757905,-41.474277251208015],[-72.94685325531964,-41.47426830441579],[-72.9468488398108,-41.47425049712779],[-72.94683991868041,-41.474223770223986],[-72.94693354547645,-41.47409886257167],[-72.94699599335742,-41.474089971565576],[-72.94811077087742,-41.47455821545708],[-72.94814194960925,-41.47460724527386]]]}"
00000000000000005293,-0.07233365699997672,10101021002029,4.763478127768862,-0.07168937375499303,136.0,0.01603487954177655,0.024051316594262354,"{""type"":""Polygon"",""coordinates"":[[[-72.94683099754971,-41.474054323887266],[-72.94674629184749,-41.47417472933177],[-72.94671502282,-41.474179167880095],[-72.94668384390089,-41.47417916943021],[-72.94612649750324,-41.473965113139485],[-72.94555121732823,-41.47381352678783],[-72.9454798478861,-41.473786788359995],[-72.94547543235173,-41.47376445604739],[-72.94547543235173,-41.47374220245302],[-72.94562700228055,-41.47352812540673],[-72.94569395614816,-41.473514728427475],[-72.94682207641866,-41.47401417056322],[-72.94683099754971,-41.474054323887266]]]}"
00000000000000005294,-0.06293371752401453,10101021002030,4.360965221547698,-0.22130705787843438,137.0,0.012043320459380178,0.018064817405243194,"{""type"":""Polygon"",""coordinates"":[[[-72.94552895943632,-41.47349695571849],[-72.94535053577412,-41.47374217969721],[-72.94534161458749,-41.473742156871566],[-72.94527475073363,-41.47375111647965],[-72.94472181657964,-41.47361731795185],[-72.94471289536942,-41.47359504147473],[-72.94470397415887,-41.47357269081053],[-72.9448154442102,-41.47319814356244],[-72.94490916191704,-41.4731713891508],[-72.94552895943632,-41.47344784919739],[-72.94552895943632,-41.47349695571849]]]}"
00000000000000005295,-0.1109412725265723,10101021002500,5.442568204871697,-0.4804950237781656,138.0,0.12267575117269262,0.1839867567038885,"{""type"":""Polygon"",""coordinates"":[[[-72.94779411728238,-41.47015707202134],[-72.94762921214114,-41.47069658477737],[-72.94754892221945,-41.47073228675016],[-72.9466660016274,-41.470589590850416],[-72.94666158611507,-41.47060293937105],[-72.94651884787638,-41.47058069352538],[-72.94655894795841,-41.47042908372464],[-72.94660355365968,-41.47025516235941],[-72.94662590156345,-41.470116947340685],[-72.94664815935259,-41.46999207134868],[-72.94666158611507,-41.46991184500264],[-72.9466882594128,-41.46990284858703],[-72.94720108902419,-41.469974229223745],[-72.94719667352182,-41.469996554224025],[-72.94772283862609,-41.470076787043],[-72.94776744410883,-41.47011695889467],[-72.94779411728238,-41.47015707202134]]]}"
00000000000000005296,-0.10538353111483788,10101021002501,5.346708962545455,-0.42698438829486257,139.0,0.0951022375130335,0.14263263641952653,"{""type"":""Polygon"",""coordinates"":[[[-72.9475756855297,-41.47082589925559],[-72.94746421677323,-41.471311966349525],[-72.94738834229467,-41.47134759784076],[-72.94642071528754,-41.47120491453091],[-72.94637619966456,-41.471164830741685],[-72.94644747872489,-41.470857140672145],[-72.94646982664331,-41.47077686414095],[-72.94650551121838,-41.47063867762626],[-72.94651443236133,-41.47060739499294],[-72.94665266497766,-41.470629696867796],[-72.94665266497766,-41.47063867302187],[-72.94752657440253,-41.47078133281579],[-72.9475756855297,-41.47082589925559]]]}"
00000000000000005297,-0.051258362529305726,10101021002901,5.128454164514655,0.07783801864071387,140.0,0.02106278142862225,0.03159201480712814,"{""type"":""Polygon"",""coordinates"":[[[-72.94943514247895,-41.47517354274639],[-72.94929691148194,-41.47537867295384],[-72.94923887967045,-41.47538756947482],[-72.94808842311335,-41.47488817011304],[-72.94808400762746,-41.47487028881938],[-72.94807058094538,-41.4748435440416],[-72.94822223933048,-41.47465180706499],[-72.94828018127853,-41.47463844653465],[-72.94942171587324,-41.475133371989905],[-72.94943514247895,-41.47517354274639]]]}"
00000000000000005298,-0.09618821657571586,10101021002901,6.110384131782698,-0.31842242282750516,141.0,0.0708725563349385,0.10629031305996947,"{""type"":""Polygon"",""coordinates"":[[[-72.95273932595138,-41.47352366630668],[-72.95269913680295,-41.473626225997435],[-72.9526634531587,-41.47378228748062],[-72.95265011684586,-41.473924984063835],[-72.95264119593347,-41.47409891426752],[-72.95261443319427,-41.474174733898174],[-72.95258767045203,-41.474237126863905],[-72.95256541321969,-41.47428618532762],[-72.95253865047194,-41.474317422680905],[-72.95249404588564,-41.47435751722603],[-72.95245836221056,-41.47439318310778],[-72.95240483668789,-41.47441545228215],[-72.95233797482275,-41.47444221993697],[-72.95223092371103,-41.474464504211035],[-72.95203475332457,-41.47450467970341],[-72.95181181994622,-41.47454478799769],[-72.95171368954473,-41.47458044604454],[-72.95154869701516,-41.47466964943211],[-72.95154869701516,-41.474638420083494],[-72.95156212350054,-41.47458942799518],[-72.95158888635842,-41.47459387134186],[-72.95159780731039,-41.47459389360086],[-72.9516601638541,-41.474415486339396],[-72.95174495791397,-41.474125662527186],[-72.95179397805805,-41.473942850389676],[-72.95181181994622,-41.47392056664853],[-72.95182074088979,-41.47391606388498],[-72.95184750371851,-41.473902703945555],[-72.95187426654421,-41.47391159801067],[-72.95205710071716,-41.47393392944643],[-72.95243159945075,-41.47398297638384],[-72.95250296680358,-41.473996357705126],[-72.9525163031247,-41.47399630990103],[-72.95252522404178,-41.47396510222546],[-72.95252972955535,-41.47394286611105],[-72.95190544478179,-41.47385366006082],[-72.95186534560264,-41.47383138711485],[-72.95186084007648,-41.47382691834462],[-72.9518519191344,-41.473809018714036],[-72.95184750371851,-41.473777858782334],[-72.95195004947873,-41.473430052515475],[-72.95199465416728,-41.47340776087702],[-72.95264570144481,-41.473505860029746],[-72.95273932595138,-41.47352366630668]]]}"
00000000000000005299,-0.06435916663814813,10101021002901,3.920846325554582,-0.34912174035561105,142.0,0.03589014767209607,0.05382978322318994,"{""type"":""Polygon"",""coordinates"":[[[-72.95199014864355,-41.472787885190016],[-72.95186084007648,-41.473256099140755],[-72.95182074088979,-41.473282859596424],[-72.95081294247642,-41.47314018538144],[-72.95077725854857,-41.47309558772139],[-72.95090215227256,-41.472627371283615],[-72.9509645991099,-41.47259614833078],[-72.95196338583094,-41.472756736600616],[-72.95199014864355,-41.472787885190016]]]}"
0000000000000000529a,-0.09165766650186923,10101021002901,4.514857402100316,0.29890778576426846,143.0,0.06147111478376927,0.09219409579355026,"{""type"":""Polygon"",""coordinates"":[[[-72.95307372463324,-41.47227955749703],[-72.95297117935866,-41.4726497026709],[-72.95290873304933,-41.47271208353315],[-72.95281060310148,-41.47276562245476],[-72.9527482468601,-41.472783433510614],[-72.95265011684586,-41.47277006023844],[-72.95214180452479,-41.47268537193475],[-72.95211945714018,-41.4726586042694],[-72.95223984463885,-41.47215475457519],[-72.95226219201213,-41.47213686457812],[-72.9527660886765,-41.47219929321233],[-72.95304696194282,-41.47223943277451],[-72.95305588283998,-41.47225725863791],[-72.95307372463324,-41.47227955749703]]]}"
0000000000000000529b,-0.10157456450359853,10101021002901,4.665583689433421,-0.22653940931010252,144.0,0.035092484814658056,0.05263354073458925,"{""type"":""Polygon"",""coordinates"":[[[-72.94724118899107,-41.47212354460619],[-72.94712530457392,-41.472573913631265],[-72.94708069897061,-41.47259175221669],[-72.94614424970453,-41.472435636771436],[-72.94610414955251,-41.47239548390562],[-72.94617101317301,-41.47210567454711],[-72.94619777663848,-41.4719763707899],[-72.94626022471284,-41.47193624920498],[-72.94632708828942,-41.471945165852034],[-72.94649208444707,-41.47196746189448],[-72.94720108902419,-41.472061063300195],[-72.9472189312575,-41.47208336289445],[-72.94724118899107,-41.47212354460619]]]}"
0000000000000000529c,-0.07431342508559703,10101021002901,5.743554543449006,-0.03227631982150755,145.0,0.03141625910552068,0.04712018898916372,"{""type"":""Polygon"",""coordinates"":[[[-72.94977396127074,-41.47182476814556],[-72.94966699911394,-41.47227961995541],[-72.94963131501386,-41.472301859131036],[-72.94957337339547,-41.472292967091576],[-72.94924780071071,-41.47224838932342],[-72.94862350730594,-41.47215916335318],[-72.94859232863733,-41.47211458261941],[-72.94859683422554,-41.472092272041884],[-72.94871271792474,-41.4716910035226],[-72.94871722351067,-41.47166424182009],[-72.94876182880665,-41.47164640192305],[-72.948793007453,-41.471646399416635],[-72.94975170377451,-41.471789111618435],[-72.94977396127074,-41.47182476814556]]]}"
0000000000000000529d,-0.0768859733082738,10101021002901,5.521545470070512,-0.32318739877022584,146.0,0.029875268955704793,0.04480895574627992,"{""type"":""Polygon"",""coordinates"":[[[-72.94861017076612,-41.471664194974956],[-72.94849419690506,-41.47211455794851],[-72.94844517607964,-41.472136918171834],[-72.94748205898675,-41.471994188617934],[-72.94746863227064,-41.47198977119455],[-72.9474106901246,-41.47193622062395],[-72.94753108001095,-41.471539348872696],[-72.94754441661138,-41.471494792376426],[-72.94758460663245,-41.471481399543535],[-72.94761578543334,-41.47146804461111],[-72.94854330783215,-41.47160624543922],[-72.94859232863733,-41.471619640721286],[-72.94861017076612,-41.471664194974956]]]}"
0000000000000000529e,-0.0879917160101354,10101021002901,5.111937223853436,-0.1472847746347891,147.0,0.0347230234127727,0.05207961651868502,"{""type"":""Polygon"",""coordinates"":[[[-72.94739726340445,-41.47146801819243],[-72.94727687345028,-41.47190947325996],[-72.94720108902419,-41.471940666868775],[-72.94653669016091,-41.471847030479466],[-72.9462959093194,-41.471811344358564],[-72.94625580919298,-41.471806946634],[-72.94623346125442,-41.471744496453844],[-72.94623796688737,-41.47172663690611],[-72.94633600943905,-41.47132087548087],[-72.9464029631069,-41.47129412414855],[-72.94643414206287,-41.47129857331622],[-72.94735716346392,-41.47143239024015],[-72.94739726340445,-41.47146801819243]]]}"
0000000000000000529f,-0.10888056326918331,10101021002901,4.072598045965385,-0.466321988247799,148.0,0.08935531776204425,0.13401193808177655,"{""type"":""Polygon"",""coordinates"":[[[-72.95231571756698,-41.47158841489867],[-72.95179839347495,-41.47151259125104],[-72.95179839347495,-41.47150814025792],[-72.9518028990023,-41.471494805205694],[-72.95174495791397,-41.47148584028498],[-72.95174495791397,-41.47149036546231],[-72.95140154628987,-41.471445750761156],[-72.95140154628987,-41.471454652745045],[-72.95174045238552,-41.471499249517315],[-72.95174045238552,-41.471503700510276],[-72.9516601638541,-41.471793556630686],[-72.9516200646335,-41.47193174027977],[-72.95158438082701,-41.471958505660986],[-72.95145507203884,-41.471940683717726],[-72.95112067107597,-41.47189610377468],[-72.95108498719439,-41.47186040725015],[-72.95116969134898,-41.47154830190047],[-72.95121871161189,-41.47142786963576],[-72.95122321715024,-41.471418985608985],[-72.95122763257775,-41.4714055626923],[-72.95135694148985,-41.47129860854961],[-72.95146399299583,-41.47125399370235],[-72.95178947253052,-41.47117815017361],[-72.95195004947873,-41.47117372659121],[-72.95200357510397,-41.4711692599249],[-72.95203033791208,-41.47116925209154],[-72.95207043706334,-41.47117372158772],[-72.95209719986391,-41.47122274916731],[-72.95228444927294,-41.47153936972652],[-72.95230229112423,-41.47156611991379],[-72.95231571756698,-41.47158841489867]]]}"
000000000000000052a0,-0.08988460050574686,10101021003001,6.993824016496256,-0.48059549985477956,149.0,0.11207889068557791,0.16809290236959057,"{""type"":""GeometryCollection"",""geometries"":[{""type"":""LineString"",""coordinates"":[[-72.95359990871401,-41.4709775273627],[-72.95359990871401,-41.470981986463755]]},{""type"":""Polygon"",""coordinates"":[[[-72.95491980232377,-41.47305989576794],[-72.95491088149673,-41.473095629552944],[-72.95428660298934,-41.47368868536165],[-72.95425542506469,-41.47370204204078],[-72.95421974165455,-41.47369757743946],[-72.95389868083159,-41.473389912226715],[-72.9538362347664,-41.47333189678317],[-72.95350183715935,-41.47300639925528],[-72.95345272725821,-41.472957385492506],[-72.95332341948821,-41.47281019285009],[-72.95325655788193,-41.472689785448225],[-72.95323430071231,-41.47258729173795],[-72.95323871610242,-41.472524834500675],[-72.95324763699234,-41.47235542406283],[-72.95337252941613,-41.47186486478214],[-72.95338145030102,-41.47182920468669],[-72.95340370745683,-41.47172220638971],[-72.95341262834056,-41.47169989920061],[-72.95359987671142,-41.470981950461116],[-72.95389417534402,-41.47115588142556],[-72.95413945396214,-41.47130306549935],[-72.95432228638941,-41.4714100361254],[-72.95434904893595,-41.471427905993494],[-72.95410377053457,-41.471624119743666],[-72.95409935516058,-41.471624115632004],[-72.95409935516058,-41.47162856665055],[-72.95410377053457,-41.47163302178052],[-72.95412161224903,-41.47164641869796],[-72.95412611773226,-41.47164191131723],[-72.95437581147945,-41.47144570166752],[-72.95438473232663,-41.47145017460567],[-72.95482617867783,-41.47171325457265],[-72.95485735652744,-41.47174003037856],[-72.95487519818522,-41.471771231245505],[-72.95485294116749,-41.4718113909554],[-72.95460766328722,-41.47203876164867],[-72.95409484967684,-41.47170436445592],[-72.9539611268803,-41.47161962814133],[-72.95394770053066,-41.47161068633232],[-72.95393877966707,-41.47161964060256],[-72.9539254434259,-41.471628590750086],[-72.9539254434259,-41.47163304176566],[-72.95409043430269,-41.47174004261222],[-72.95425984043577,-41.471855949197284],[-72.95426876128731,-41.471860422124166],[-72.95428218761876,-41.47186936386839],[-72.95430444469005,-41.47188721582468],[-72.95457648540477,-41.472065546174775],[-72.95432228638941,-41.47229741790745],[-72.95405916624256,-41.47214136434401],[-72.95404583000816,-41.47212798533797],[-72.9540234828029,-41.47211902164234],[-72.95374261069274,-41.47194513287031],[-72.95372476894977,-41.471936261123346],[-72.95370692720546,-41.47195854628423],[-72.95380505678254,-41.47202095344015],[-72.95404132452339,-41.47216810047383],[-72.95429110846945,-41.472324202161595],[-72.95410377053457,-41.47247581568617],[-72.95401014656649,-41.47240890183682],[-72.95368908545981,-41.47218594723578],[-72.95367124371282,-41.472172550352894],[-72.95365790745662,-41.47218595130814],[-72.95368467007809,-41.47220827211283],[-72.95401014656649,-41.4724312307887],[-72.95408592881877,-41.47248912461861],[-72.95399230484365,-41.47256493782452],[-72.95392093793885,-41.472622920959715],[-72.9536222239566,-41.47241338145259],[-72.95361330308076,-41.47240890850182],[-72.95358203495772,-41.47243567868139],[-72.95363556021479,-41.47247134408545],[-72.95366682833077,-41.47249360847912],[-72.95388975996613,-41.4726452539199],[-72.95375594694418,-41.47275671654105],[-72.95377829417465,-41.47277458208277],[-72.95378270955462,-41.47277903714858],[-72.9539878894676,-41.47262294427381],[-72.95413053310575,-41.472515940102916],[-72.95420189994749,-41.47252034413041],[-72.95490196066935,-41.4730242446288],[-72.95491980232377,-41.47305989576794]]]}]}"
